Sector,Code,Url,Company,Market Cap,Share Price,% Change
Materials (XMJ),ASX:DVP,https://www.listcorp.com/asx/dvp/develop-global-limited,Develop Global Limited,541.65M,3.86,0.00%
Materials (XMJ),ASX:MNS,https://www.listcorp.com/asx/mns/magnis-energy-technologies,Magnis Energy Technologies,533.31M,0.545,0.00%
Materials (XMJ),ASX:PAN,https://www.listcorp.com/asx/pan/panoramic-resources,Panoramic Resources Limited,533.24M,0.26,0.00%
Materials (XMJ),ASX:AMI,https://www.listcorp.com/asx/ami/aurelia-metals,Aurelia Metals,531.93M,0.43,0.00%
Materials (XMJ),ASX:ADT,https://www.listcorp.com/asx/adt/adriatic-metals,Adriatic Metals,520.28M,2.48,0.00%
Materials (XMJ),ASX:BCI,https://www.listcorp.com/asx/bci/bci-minerals-limited,BCI Minerals Limited,518.62M,0.43,0.00%
Materials (XMJ),ASX:MGX,https://www.listcorp.com/asx/mgx/mount-gibson-iron,Mount Gibson Iron,502.39M,0.415,0.00%
Materials (XMJ),ASX:SSR,https://www.listcorp.com/asx/ssr/ssr-mining-inc,SSR Mining Inc,500.12M,23.94,0.00%
Materials (XMJ),ASX:TLG,https://www.listcorp.com/asx/tlg/talga-group,Talga Group Ltd,490.57M,1.61,0.00%
Materials (XMJ),ASX:AGG,https://www.listcorp.com/asx/agg/anglogold-ashanti,Anglogold Ashanti,488.86M,5.48,0.00%
Materials (XMJ),ASX:PNR,https://www.listcorp.com/asx/pnr/pantoro-limited,Pantoro Limited,472.18M,0.335,0.00%
Materials (XMJ),ASX:BCK,https://www.listcorp.com/asx/bck/brockman-mining,Brockman Mining Ltd,463.96M,0.05,0.00%
Materials (XMJ),ASX:ADN,https://www.listcorp.com/asx/adn/andromeda-metals-limited,Andromeda Metals Limited,447.07M,0.18,0.00%
Materials (XMJ),ASX:HAS,https://www.listcorp.com/asx/has/hastings-technology-metals,Hastings Technology Metals,443.31M,0.255,0.00%
Materials (XMJ),ASX:JMS,https://www.listcorp.com/asx/jms/jupiter-mines-limited,Jupiter Mines Limited,430.98M,0.22,0.00%
Materials (XMJ),ASX:KCN,https://www.listcorp.com/asx/kcn/kingsgate-consolidated,Kingsgate Consolidated Limited,430.47M,1.945,0.00%
Materials (XMJ),ASX:A4N,https://www.listcorp.com/asx/a4n/alpha-hpa-limited,Alpha HPA Limited,428.37M,0.54,0.00%
Materials (XMJ),ASX:MLX,https://www.listcorp.com/asx/mlx/metals-x,Metals X Limited,426.42M,0.47,0.00%
Materials (XMJ),ASX:GMD,https://www.listcorp.com/asx/gmd/genesis-minerals-limited,Genesis Minerals Limited,413.39M,0.165,0.00%
Materials (XMJ),ASX:RSG,https://www.listcorp.com/asx/rsg/resolute-mining,Resolute Mining Limited,408.46M,0.37,0.00%
Materials (XMJ),ASX:PLL,https://www.listcorp.com/asx/pll/piedmont-lithium-limited,Piedmont Lithium Limited,405.68M,0.735,0.00%
Materials (XMJ),ASX:MAH,https://www.listcorp.com/asx/mah/macmahon-holdings,Macmahon Holdings,398.67M,0.185,0.00%
Materials (XMJ),ASX:AGY,https://www.listcorp.com/asx/agy/argosy-minerals,Argosy Minerals,386.29M,0.305,0.00%
Materials (XMJ),ASX:CTM,https://www.listcorp.com/asx/ctm/centaurus-metals,Centaurus Metals,384.98M,1.12,0.00%
Materials (XMJ),ASX:AIS,https://www.listcorp.com/asx/ais/aeris-resources-limited,Aeris Resources Limited,383.28M,0.17,0.00%
Materials (XMJ),ASX:BSE,https://www.listcorp.com/asx/bse/base-resources,Base Resources Ltd,382.85M,0.325,0.00%
Materials (XMJ),ASX:DDH,https://www.listcorp.com/asx/ddh/ddh1-limited,DDH1 Limited,375.37M,1.095,0.00%
Materials (XMJ),ASX:PDI,https://www.listcorp.com/asx/pdi/predictive-discovery-limited,Predictive Discovery Limited,341.28M,0.25,0.00%
Materials (XMJ),ASX:ORR,https://www.listcorp.com/asx/orr/orecorp,Orecorp Limited,337.28M,0.85,0.00%
Materials (XMJ),ASX:PSC,https://www.listcorp.com/asx/psc/prospect-resources-limited,Prospect Resources Limited,332.11M,0.775,0.00%
Materials (XMJ),ASX:HFR,https://www.listcorp.com/asx/hfr/highfield-resources,Highfield Resources Limited,331.63M,0.91,0.00%
Materials (XMJ),ASX:MAU,https://www.listcorp.com/asx/mau/magnetic-resources,Magnetic Resources NL,329.78M,1.47,0.00%
Materials (XMJ),ASX:GNG,https://www.listcorp.com/asx/gng/gr-engineering,GR Engineering Services,327.3M,2.03,0.00%
Materials (XMJ),ASX:STA,https://www.listcorp.com/asx/sta/strandline-resources-limited,Strandline Resources Limited,325.93M,0.29,0.00%
Materials (XMJ),ASX:POS,https://www.listcorp.com/asx/pos/poseidon-nickel,Poseidon Nickel,321.72M,0.105,0.00%
Materials (XMJ),ASX:EGR,https://www.listcorp.com/asx/egr/ecograf-limited,EcoGraf Limited,315.23M,0.70,0.00%
Materials (XMJ),ASX:ARU,https://www.listcorp.com/asx/aru/arafura-resources,Arafura Resources,302.33M,0.195,0.00%
Materials (XMJ),ASX:WGN,https://www.listcorp.com/asx/wgn/wagners-holding-company,Wagners Holding Company,300.19M,1.60,0.00%
Materials (XMJ),ASX:TIE,https://www.listcorp.com/asx/tie/tietto-minerals-limited,Tietto Minerals Limited,293.74M,0.49,0.00%
Materials (XMJ),ASX:NWF,https://www.listcorp.com/asx/nwf/newfield-resources,Newfield Resources,293.7M,0.45,0.00%
Materials (XMJ),ASX:SVL,https://www.listcorp.com/asx/svl/silver-mines-limited,Silver Mines Limited,290.66M,0.225,0.00%
Materials (XMJ),ASX:CLV,https://www.listcorp.com/asx/clv/clover-corporation-limited,Clover Corporation Limited,288.77M,1.735,0.00%
Materials (XMJ),ASX:CEL,https://www.listcorp.com/asx/cel/challenger-exploration,Challenger Exploration,288.73M,0.295,0.00%
Materials (XMJ),ASX:AXE,https://www.listcorp.com/asx/axe/archer-materials-limited,Archer Materials Limited,288.42M,1.165,0.00%
Materials (XMJ),ASX:LOT,https://www.listcorp.com/asx/lot/lotus-resources-limited,Lotus Resources Limited,286.91M,0.295,0.00%
Materials (XMJ),ASX:MLD,https://www.listcorp.com/asx/mld/maca,MACA Limited,280.2M,0.82,0.00%
Materials (XMJ),ASX:NTU,https://www.listcorp.com/asx/ntu/northern-minerals,Northern Minerals,271.97M,0.056,0.00%
Materials (XMJ),ASX:QPM,https://www.listcorp.com/asx/qpm/queensland-pacific-metals-limited,Queensland Pacific Metals Limited,270.05M,0.175,0.00%
Materials (XMJ),ASX:NCZ,https://www.listcorp.com/asx/ncz/new-century-resources-limited,New Century Resources Limited,269.84M,2.06,0.00%
Materials (XMJ),ASX:RTR,https://www.listcorp.com/asx/rtr/rumble-resources,Rumble Resources,266.78M,0.43,0.00%
Materials (XMJ),ASX:TIG,https://www.listcorp.com/asx/tig/tigers-realm-coal-limited,Tigers Realm Coal Limited,261.33M,0.02,0.00%
Materials (XMJ),ASX:SO4,https://www.listcorp.com/asx/so4/salt-lake-potash-limited,Salt Lake Potash Limited,253.11M,0.31,0.00%
Materials (XMJ),ASX:BSX,https://www.listcorp.com/asx/bsx/blackstone-minerals-limited,Blackstone Minerals Limited,251.78M,0.56,0.00%
Materials (XMJ),ASX:TBR,https://www.listcorp.com/asx/tbr/tribune-resources,Tribune Resources Ltd,246.08M,4.69,0.00%
Materials (XMJ),ASX:ZER,https://www.listcorp.com/asx/zer/zeta-resources,Zeta Resources Ltd,243.25M,0.43,0.00%
Materials (XMJ),ASX:KGL,https://www.listcorp.com/asx/kgl/kgl-resources,KGL Resources,243.24M,0.62,0.00%
Materials (XMJ),ASX:LPD,https://www.listcorp.com/asx/lpd/lepidico,Lepidico Ltd,242.63M,0.039,0.00%
Materials (XMJ),ASX:CAI,https://www.listcorp.com/asx/cai/calidus-resources-limited,Calidus Resources Limited,242.06M,0.605,0.00%
Materials (XMJ),ASX:SVM,https://www.listcorp.com/asx/svm/sovereign-metals,Sovereign Metals,240.16M,0.56,0.00%
Materials (XMJ),ASX:BCB,https://www.listcorp.com/asx/bcb/bowen-coking-coal-limited,Bowen Coking Coal Limited,225.78M,0.1725,0.00%
Materials (XMJ),ASX:DGO,https://www.listcorp.com/asx/dgo/dgo-gold-limited,DGO Gold Limited,220.26M,2.64,0.00%
Materials (XMJ),ASX:VML,https://www.listcorp.com/asx/vml/vital-metals-limited,Vital Metals Limited,212.44M,0.051,0.00%
Materials (XMJ),ASX:STM,https://www.listcorp.com/asx/stm/sunstone-metals-limited,Sunstone Metals Limited,210.52M,0.094,0.00%
Materials (XMJ),ASX:IMA,https://www.listcorp.com/asx/ima/image-resources,Image Resources NL,207.59M,0.205,0.00%
Materials (XMJ),ASX:RHI,https://www.listcorp.com/asx/rhi/red-hill-iron,Red Hill Iron Limited,204.25M,3.20,0.00%
Materials (XMJ),ASX:NVA,https://www.listcorp.com/asx/nva/nova-minerals-limited,Nova Minerals Limited,202.73M,1.125,0.00%
Materials (XMJ),ASX:WMC,https://www.listcorp.com/asx/wmc/wiluna-mining-corporation-limited,Wiluna Mining Corporation Limited,201.81M,1.045,0.00%
Materials (XMJ),ASX:DCN,https://www.listcorp.com/asx/dcn/dacian-gold,Dacian Gold,200.74M,0.185,0.00%
Materials (XMJ),ASX:ANO,https://www.listcorp.com/asx/ano/advance-zinctek-limited,Advance Zinctek Limited,195.75M,3.20,0.00%
Materials (XMJ),ASX:BKT,https://www.listcorp.com/asx/bkt/black-rock-mining-limited,Black Rock Mining Limited,195.45M,0.225,0.00%
Materials (XMJ),ASX:AZL,https://www.listcorp.com/asx/azl/arizona-lithium-limited,Arizona Lithium Limited,194.35M,0.10,0.00%
Materials (XMJ),ASX:MGV,https://www.listcorp.com/asx/mgv/musgrave-minerals,Musgrave Minerals,193.38M,0.36,0.00%
Materials (XMJ),ASX:AHQ,https://www.listcorp.com/asx/ahq/allegiance-coal,Allegiance Coal,192.96M,0.495,0.00%
Materials (XMJ),ASX:CYL,https://www.listcorp.com/asx/cyl/catalyst-metals,Catalyst Metals,191.99M,1.95,0.00%
Materials (XMJ),ASX:E25,https://www.listcorp.com/asx/e25/element-25-limited,Element 25 Limited,190.74M,1.25,0.00%
Materials (XMJ),ASX:HCH,https://www.listcorp.com/asx/hch/hot-chili-limited,Hot Chili Limited,189.86M,1.74,0.00%
Materials (XMJ),ASX:HZR,https://www.listcorp.com/asx/hzr/hazer-group-limited,Hazer Group Limited,188.96M,1.16,0.00%
Materials (XMJ),ASX:BRI,https://www.listcorp.com/asx/bri/big-river-industries-limited,Big River Industries Limited,179.18M,2.18,0.00%
Materials (XMJ),ASX:EMH,https://www.listcorp.com/asx/emh/european-metals-holdings,European Metals Holdings Limited,173.67M,1.335,0.00%
Materials (XMJ),ASX:PRL,https://www.listcorp.com/asx/prl/province-resources-limited,Province Resources Limited,169.45M,0.15,0.00%
Materials (XMJ),ASX:VIA,https://www.listcorp.com/asx/via/viagold-rare-earth-resources-holdings-limited,ViaGold Rare Earth Resources Holdings Limited,166.63M,2.00,0.00%
Materials (XMJ),ASX:OGC,https://www.listcorp.com/asx/ogc/oceanagold,OceanaGold Corporation,165.23M,2.35,0.00%
Materials (XMJ),ASX:IRD,https://www.listcorp.com/asx/ird/iron-road,Iron Road Limited,163.08M,0.205,0.00%
Materials (XMJ),ASX:RDT,https://www.listcorp.com/asx/rdt/red-dirt-metals-limited,Red Dirt Metals Limited,162.98M,0.65,0.00%
Materials (XMJ),ASX:LEG,https://www.listcorp.com/asx/leg/legend-mining,Legend Mining,162.55M,0.059,0.00%
Materials (XMJ),ASX:A1M,https://www.listcorp.com/asx/a1m/aic-mines-limited,AIC Mines Limited,160.53M,0.52,0.00%
Materials (XMJ),ASX:PEK,https://www.listcorp.com/asx/pek/peak-resources-limited,Peak Resources Limited,160.02M,0.805,0.00%
Materials (XMJ),ASX:CAA,https://www.listcorp.com/asx/caa/capral-limited,Capral Limited,158.18M,9.20,0.00%
Materials (XMJ),ASX:SRL,https://www.listcorp.com/asx/srl/sunrise-energy-metals-limited,Sunrise Energy Metals Limited,158.05M,1.755,0.00%
Materials (XMJ),ASX:AZY,https://www.listcorp.com/asx/azy/antipa-minerals,Antipa Minerals Limited,156.99M,0.05,0.00%
Materials (XMJ),ASX:LPI,https://www.listcorp.com/asx/lpi/lithium-power-international,Lithium Power International,156.95M,0.45,0.00%
Materials (XMJ),ASX:LMG,https://www.listcorp.com/asx/lmg/latrobe-magnesium,Latrobe Magnesium,156.78M,0.10,0.00%
Materials (XMJ),ASX:SES,https://www.listcorp.com/asx/ses/secos-group-limited,SECOS Group Limited,155.41M,0.29,0.00%
Materials (XMJ),ASX:LCY,https://www.listcorp.com/asx/lcy/legacy-iron-ore,Legacy Iron Ore,153.76M,0.024,0.00%
Materials (XMJ),ASX:ATC,https://www.listcorp.com/asx/atc/altech-chemicals,Altech Chemicals Limited,152.46M,0.11,0.00%
Materials (XMJ),ASX:KLL,https://www.listcorp.com/asx/kll/kalium-lakes-limited,Kalium Lakes Limited,152.03M,0.13,0.00%
Materials (XMJ),ASX:DNK,https://www.listcorp.com/asx/dnk/danakali-limited,Danakali Limited,151.02M,0.41,0.00%
Materials (XMJ),ASX:CNB,https://www.listcorp.com/asx/cnb/carnaby-resources-limited,Carnaby Resources Limited,148.77M,1.26,0.00%
Materials (XMJ),ASX:IXR,https://www.listcorp.com/asx/ixr/ionic-rare-earths-limited,Ionic Rare Earths Limited,146.45M,0.043,0.00%
Materials (XMJ),ASX:MML,https://www.listcorp.com/asx/mml/medusa-mining,Medusa Mining,145.57M,0.70,0.00%
Materials (XMJ),ASX:CII,https://www.listcorp.com/asx/cii/ci-resources,CI Resources,144.48M,1.25,0.00%
Materials (XMJ),ASX:BDC,https://www.listcorp.com/asx/bdc/bardoc-gold-limited,Bardoc Gold Limited,141M,0.485,0.00%
Materials (XMJ),ASX:SVY,https://www.listcorp.com/asx/svy/stavely-minerals,Stavely Minerals,140.92M,0.54,0.00%
Materials (XMJ),ASX:CKA,https://www.listcorp.com/asx/cka/cokal,Cokal Limited,140.84M,0.15,0.00%
Materials (XMJ),ASX:RXM,https://www.listcorp.com/asx/rxm/rex-minerals,Rex Minerals Ltd,138.49M,0.235,0.00%
Materials (XMJ),ASX:EUR,https://www.listcorp.com/asx/eur/european-lithium-limited,European Lithium Limited,138.35M,0.125,0.00%
Materials (XMJ),ASX:TTM,https://www.listcorp.com/asx/ttm/titan-minerals-limited,Titan Minerals Limited,137.27M,0.098,0.00%
Materials (XMJ),ASX:EM2,https://www.listcorp.com/asx/em2/eagle-mountain-mining-limited,Eagle Mountain Mining Limited,135.47M,0.59,0.00%
Materials (XMJ),ASX:COB,https://www.listcorp.com/asx/cob/cobalt-blue-holdings-limited,Cobalt Blue Holdings Limited,134.16M,0.445,0.00%
Materials (XMJ),ASX:MYL,https://www.listcorp.com/asx/myl/mallee-resources-limited,Mallee Resources Limited,133.08M,0.70,0.00%
Materials (XMJ),ASX:MI6,https://www.listcorp.com/asx/mi6/minerals-260-limited,Minerals 260 Limited,132M,0.60,0.00%
Materials (XMJ),ASX:FEX,https://www.listcorp.com/asx/fex/fenix-resources-ltd,Fenix Resources Ltd,130.58M,0.26,0.00%
Materials (XMJ),ASX:FYI,https://www.listcorp.com/asx/fyi/fyi-resources,FYI Resources Limited,129.88M,0.355,0.00%
Materials (XMJ),ASX:BOC,https://www.listcorp.com/asx/boc/bougainville-copper-limited,Bougainville Copper Limited,128.34M,0.32,0.00%
Materials (XMJ),ASX:SFX,https://www.listcorp.com/asx/sfx/sheffield-resources,Sheffield Resources Limited,128.24M,0.37,0.00%
Materials (XMJ),ASX:ASN,https://www.listcorp.com/asx/asn/anson-resources-limited,Anson Resources Limited,127.68M,0.125,0.00%
Materials (XMJ),ASX:ZEO,https://www.listcorp.com/asx/zeo/zeotech-limited,Zeotech Limited,127.67M,0.084,0.00%
Materials (XMJ),ASX:BRL,https://www.listcorp.com/asx/brl/bathurst-resources,Bathurst Resources Limited,125.65M,0.735,0.00%
Materials (XMJ),ASX:HYM,https://www.listcorp.com/asx/hym/hyperion-metals-limited,Hyperion Metals Limited,125.54M,0.90,0.00%
Materials (XMJ),ASX:MLG,https://www.listcorp.com/asx/mlg/mlg-oz-limited,MLG Oz Limited,124.55M,0.855,0.00%
Materials (XMJ),ASX:CVV,https://www.listcorp.com/asx/cvv/caravel-minerals,Caravel Minerals,122.8M,0.315,0.00%
Materials (XMJ),ASX:NXM,https://www.listcorp.com/asx/nxm/nexus-minerals,Nexus Minerals,122.38M,0.425,0.00%
Materials (XMJ),ASX:NWC,https://www.listcorp.com/asx/nwc/new-world-resources-limited,New World Resources Limited,121.18M,0.076,0.00%
Materials (XMJ),ASX:AUT,https://www.listcorp.com/asx/aut/auteco-minerals-ltd,Auteco Minerals Ltd,119.86M,0.071,0.00%
Materials (XMJ),ASX:LIT,https://www.listcorp.com/asx/lit/lithium-australia,Lithium Australia NL,118.29M,0.115,0.00%
Materials (XMJ),ASX:PPG,https://www.listcorp.com/asx/ppg/pro-pac,Pro-Pac Packaging,115.58M,1.425,0.00%
Materials (XMJ),ASX:FGR,https://www.listcorp.com/asx/fgr/first-graphene-limited,First Graphene Limited,115.57M,0.21,0.00%
Materials (XMJ),ASX:EMN,https://www.listcorp.com/asx/emn/euro-manganese-inc,Euro Manganese Inc,115.19M,0.45,0.00%
Materials (XMJ),ASX:AZS,https://www.listcorp.com/asx/azs/azure-minerals-limited,Azure Minerals Limited,114.97M,0.37,0.00%
Materials (XMJ),ASX:BCN,https://www.listcorp.com/asx/bcn/beacon-minerals,Beacon Minerals,114.92M,0.032,0.00%
Materials (XMJ),ASX:JRL,https://www.listcorp.com/asx/jrl/jindalee-resources,Jindalee Resources Limited,114.16M,2.11,0.00%
Materials (XMJ),ASX:LOM,https://www.listcorp.com/asx/lom/lucapa-diamond,Lucapa Diamond Company,113.28M,0.089,0.00%
Materials (XMJ),ASX:GL1,https://www.listcorp.com/asx/gl1/global-lithium-resources,Global Lithium Resources Limited,113.27M,0.90,0.00%
Materials (XMJ),ASX:GGG,https://www.listcorp.com/asx/ggg/greenland-minerals-limited,Greenland Minerals Limited,111.56M,0.083,0.00%
Materials (XMJ),ASX:DRE,https://www.listcorp.com/asx/dre/dreadnought-resources-ltd,Dreadnought Resources Ltd,110.65M,0.039,0.00%
Materials (XMJ),ASX:MYE,https://www.listcorp.com/asx/mye/metarock-group-limited,Metarock Group Limited,110.03M,0.84,0.00%
Materials (XMJ),ASX:GPR,https://www.listcorp.com/asx/gpr/geopacific-resources,Geopacific Resources Limited,109.04M,0.21,0.00%
Materials (XMJ),ASX:G1A,https://www.listcorp.com/asx/g1a/galena-mining-limited,Galena Mining Limited,107.19M,0.225,0.00%
Materials (XMJ),ASX:SPN,https://www.listcorp.com/asx/spn/sparc-technologies-limited,Sparc Technologies Limited,107.14M,1.68,0.00%
Materials (XMJ),ASX:SDV,https://www.listcorp.com/asx/sdv/scidev-limited,SciDev Limited,107.05M,0.57,0.00%
Materials (XMJ),ASX:TNG,https://www.listcorp.com/asx/tng/tng-limited,TNG Limited,106.91M,0.077,0.00%
Materials (XMJ),ASX:NML,https://www.listcorp.com/asx/nml/navarre-minerals,Navarre Minerals,106.44M,0.078,0.00%
Materials (XMJ),ASX:GCY,https://www.listcorp.com/asx/gcy/gascoyne-resources,Gascoyne Resources Limited,105.43M,0.285,0.00%
Materials (XMJ),ASX:AVL,https://www.listcorp.com/asx/avl/australian-vanadium-limited,Australian Vanadium Limited,105.01M,0.032,0.00%
Materials (XMJ),ASX:ASO,https://www.listcorp.com/asx/aso/aston-minerals-limited,Aston Minerals Limited,104.96M,0.11,0.00%
Materials (XMJ),ASX:MWY,https://www.listcorp.com/asx/mwy/midway-limited,Midway Limited,104.8M,1.20,0.00%
Materials (XMJ),ASX:ORN,https://www.listcorp.com/asx/orn/orion-minerals-limited,Orion Minerals Limited,103.99M,0.024,0.00%
Materials (XMJ),ASX:MEP,https://www.listcorp.com/asx/mep/minotaur-exploration,Minotaur Exploration,101.95M,0.195,0.00%
Materials (XMJ),ASX:ARV,https://www.listcorp.com/asx/arv/artemis-resources,Artemis Resources,101.66M,0.081,0.00%
Materials (XMJ),ASX:RVR,https://www.listcorp.com/asx/rvr/red-river-resources,Red River Resources Limited,101.1M,0.195,0.00%
Materials (XMJ),ASX:HIO,https://www.listcorp.com/asx/hio/hawsons-iron-limited,Hawsons Iron Limited,100.11M,0.14,0.00%
Materials (XMJ),ASX:POD,https://www.listcorp.com/asx/pod/podium-minerals-limited,Podium Minerals Limited,98.06M,0.32,0.00%
Materials (XMJ),ASX:HNR,https://www.listcorp.com/asx/hnr/hannans-ltd,Hannans Ltd,96.43M,0.037,0.00%
Materials (XMJ),ASX:WKT,https://www.listcorp.com/asx/wkt/walkabout-resources,Walkabout Resources,96.42M,0.225,0.00%
Materials (XMJ),ASX:CYM,https://www.listcorp.com/asx/cym/cyprium-metals-limited,Cyprium Metals Limited,96.02M,0.17,0.00%
Materials (XMJ),ASX:FMS,https://www.listcorp.com/asx/fms/flinders-mines,Flinders Mines,95.4M,0.565,0.00%
Materials (XMJ),ASX:IVR,https://www.listcorp.com/asx/ivr/investigator-resources,Investigator Resources,94.28M,0.071,0.00%
Materials (XMJ),ASX:BRB,https://www.listcorp.com/asx/brb/breaker-resources,Breaker Resources NL,92.86M,0.285,0.00%
Materials (XMJ),ASX:STK,https://www.listcorp.com/asx/stk/strickland-metals-limited,Strickland Metals Limited,92.13M,0.072,0.00%
Materials (XMJ),ASX:PEX,https://www.listcorp.com/asx/pex/peel-mining,Peel Mining Limited,91.98M,0.22,0.00%
Materials (XMJ),ASX:KIN,https://www.listcorp.com/asx/kin/kin-mining,Kin Mining NL,90.94M,0.105,0.00%
Materials (XMJ),ASX:TUL,https://www.listcorp.com/asx/tul/tulla-resources-plc,Tulla Resources plc,89.72M,0.56,0.00%
Materials (XMJ),ASX:VRX,https://www.listcorp.com/asx/vrx/vrx-silica-ltd,VRX Silica Ltd,89.34M,0.16,0.00%
Materials (XMJ),ASX:CAE,https://www.listcorp.com/asx/cae/cannindah-resources-limited,Cannindah Resources Limited,89.15M,0.17,0.00%
Materials (XMJ),ASX:SWK,https://www.listcorp.com/asx/swk/swick-mining-services,Swick Mining Services,88.75M,0.315,0.00%
Materials (XMJ),ASX:AMN,https://www.listcorp.com/asx/amn/agrimin-limited,Agrimin Limited,88.66M,0.42,0.00%
Materials (XMJ),ASX:CPN,https://www.listcorp.com/asx/cpn/caspin-resources-limited,Caspin Resources Limited,87.97M,1.26,0.00%
Materials (XMJ),ASX:MSV,https://www.listcorp.com/asx/msv/mitchell-services-limited,Mitchell Services Limited,87.73M,0.39,0.00%
Materials (XMJ),ASX:RTG,https://www.listcorp.com/asx/rtg/rtg-mining,RTG Mining,87.54M,0.11,0.00%
Materials (XMJ),ASX:TGN,https://www.listcorp.com/asx/tgn/tungsten-mining,Tungsten Mining NL,86.51M,0.11,0.00%
Materials (XMJ),ASX:ELT,https://www.listcorp.com/asx/elt/elementos,Elementos Limited,85.55M,0.525,0.00%
Materials (XMJ),ASX:MGT,https://www.listcorp.com/asx/mgt/magnetite-mines-limited,Magnetite Mines Limited,85.07M,0.027,0.00%
